Record Length,2500,Points,-600.000021223E-9,-1.6000000E-3,,Record Length,2500,Points,-600.000021223E-9,199.99998808E-3,
Sample Interval,9.999999939E-9,s,-590.000013290E-9,-1.6000000E-3,,Sample Interval,9.999999939E-9,s,-590.000013290E-9,199.99998808E-3,
Trigger Point,60.000002487,Samples,-580.000005357E-9,-1.6000000E-3,,Trigger Point,60.000002487,Samples,-580.000005357E-9,199.99998808E-3,
,,,-569.999997424E-9,-1.6000000E-3,,,,,-569.999997424E-9,199.99998808E-3,
,,,-560.000046335E-9,-1.6000000E-3,,,,,-560.000046335E-9,199.99998808E-3,
,,,-550.000038402E-9,-1.6000000E-3,,,,,-550.000038402E-9,199.99998808E-3,
Source,CH1,,-540.000030469E-9,-1.6000000E-3,,Source,CH2,,-540.000030469E-9,199.99998808E-3,
Vertical Units,Volts,,-530.000022536E-9,-1.6000000E-3,,Vertical Units,Volts,,-530.000022536E-9,199.99998808E-3,
Vertical Scale,19.9999995E-3,,-520.000014603E-9,-1.6000000E-3,,Vertical Scale,999.999977648E-3,,-520.000014603E-9,199.99998808E-3,
Vertical Offset,0,,-510.000006670E-9,-1.6000000E-3,,Vertical Offset,0,,-510.000006670E-9,199.99998808E-3,
Horizontal Units,s,,-499.999998738E-9,-1.6000000E-3,,Horizontal Units,s,,-499.999998738E-9,199.99998808E-3,
Horizontal Scale,2.5000000E-6,,-490.000047648E-9,-1.6000000E-3,,Horizontal Scale,2.5000000E-6,,-490.000047648E-9,199.99998808E-3,
Pt Fmt,Y,,-480.000039715E-9,-1.6000000E-3,,Pt Fmt,Y,,-480.000039715E-9,199.99998808E-3,
Yzero,-2.0000000,,-470.000031783E-9,-1.6000000E-3,,Yzero,-3.00000000,,-470.000031783E-9,199.99998808E-3,
Probe Atten,1.000000,,-460.000023850E-9,-1.6000000E-3,,Probe Atten,1.000000,,-460.000023850E-9,199.99998808E-3,
,,,-450.000015917E-9,-1.6000000E-3,,,,,-450.000015917E-9,199.99998808E-3,
Note,TDS 1012C-EDU - 3:26:26 PM   9/4/2024,,-440.000007984E-9,-1.6000000E-3,,Note,TDS 1012C-EDU - 3:26:26 PM   9/4/2024,,-440.000007984E-9,199.99998808E-3,
,,,-430.000028473E-9,-1.6000000E-3,,,,,-430.000028473E-9,199.99998808E-3,
,,,-420.000020540E-9,-1.6000000E-3,,,,,-420.000020540E-9,199.99998808E-3,
,,,-410.000012607E-9,-1.6000000E-3,,,,,-410.000012607E-9,199.99998808E-3,
,,,-400.00003310E-9,-1.6000000E-3,,,,,-400.00003310E-9,199.99998808E-3,
,,,-390.00002516E-9,-1.6000000E-3,,,,,-390.00002516E-9,199.99998808E-3,
,,,-380.00001723E-9,-1.6000000E-3,,,,,-380.00001723E-9,199.99998808E-3,
,,,-370.00000930E-9,-1.6000000E-3,,,,,-370.00000930E-9,199.99998808E-3,
,,,-360.00002979E-9,-1.6000000E-3,,,,,-360.00002979E-9,199.99998808E-3,
,,,-350.00002185E-9,-1.6000000E-3,,,,,-350.00002185E-9,199.99998808E-3,
,,,-340.00001392E-9,-1.6000000E-3,,,,,-340.00001392E-9,199.99998808E-3,
,,,-330.00003441E-9,-1.6000000E-3,,,,,-330.00003441E-9,199.99998808E-3,
,,,-320.00002648E-9,-1.6000000E-3,,,,,-320.00002648E-9,199.99998808E-3,
,,,-310.00001854E-9,-1.6000000E-3,,,,,-310.00001854E-9,199.99998808E-3,
,,,-300.00001061E-9,-1.6000000E-3,,,,,-300.00001061E-9,199.99998808E-3,
,,,-290.00003110E-9,-1.6000000E-3,,,,,-290.00003110E-9,199.99998808E-3,
,,,-280.00002317E-9,-1.6000000E-3,,,,,-280.00002317E-9,199.99998808E-3,
,,,-270.00001523E-9,-1.6000000E-3,,,,,-270.00001523E-9,199.99998808E-3,
,,,-260.00003572E-9,-1.6000000E-3,,,,,-260.00003572E-9,199.99998808E-3,
,,,-250.00002779E-9,-1.6000000E-3,,,,,-250.00002779E-9,199.99998808E-3,
,,,-240.00001986E-9,-1.6000000E-3,,,,,-240.00001986E-9,199.99998808E-3,
,,,-230.00002614E-9,-1.6000000E-3,,,,,-230.00002614E-9,199.99998808E-3,
,,,-220.00001820E-9,-1.6000000E-3,,,,,-220.00001820E-9,199.99998808E-3,
,,,-210.00002448E-9,-1.6000000E-3,,,,,-210.00002448E-9,199.99998808E-3,
,,,-200.00001655E-9,-1.6000000E-3,,,,,-200.00001655E-9,199.99998808E-3,
,,,-190.00002283E-9,-1.6000000E-3,,,,,-190.00002283E-9,199.99998808E-3,
,,,-180.00002910E-9,-1.6000000E-3,,,,,-180.00002910E-9,199.99998808E-3,
,,,-170.00002117E-9,-799.999979790E-6,,,,,-170.00002117E-9,199.99998808E-3,
,,,-160.00002745E-9,-1.6000000E-3,,,,,-160.00002745E-9,199.99998808E-3,
